rk,nm,gr,sc,sh,ct,st,ll,ti,mt,auto,shx
1,Mason Francis,Sr,VINW,Warren,Vincent,OH,"39.388092, -81.663714",44.28,central25,yes,
2,Levi Priddy,Jr,BRV,River Valley,Bidwell,OH,"38.918044, -82.289281",45.37,central25,yes,
3,Everett Losch,Fr,GMH,Hawken,Gates Mills,OH,"41.527105, -81.386570",46.11,nedistrict25,yes,School
4,Truman Brun,Sr,DOA,Oakwood,Dayton,OH,"39.720838, -84.171489",46.23,swdistrict25,yes,
5,Leo Gustavsson,Sr,CPUM,Purcell Marian,Cincinnati,OH,"39.130835, -84.475433",46.41,swdistrict25,yes,
6,Grantham Trumpower,Jr,ONT,Ontario,Ontario,OH,"40.764612, -82.647690",46.55,nwdistrict25,yes,
7,Darren Bittner,Jr,MLC,Lake Catholic,Mentor,OH,"41.688021, -81.375817",46.89,nedistrict25,yes,
8,Zach May,Sr,SCL,St. Clairsville,St. Clairsville,OH,"40.079640, -80.896491",47.07,central25,yes,
9,Jackson Newcomb,Jr,CEL,Celina,Celina,OH,"40.555665, -84.557991",47.07,nwdistrict25,yes,
10,PJ Koerwitz,Jr,GMGA,Gilmour Academy,Gates Mills,OH,"41.503717, -81.436852",47.19,nedistrict25,yes,nhs
11,Andy Li,Sr,GCA,Columbus Academy,Gahanna,OH,"40.049132, -82.874035",47.29,central25,,nhs
12,Quinn Heis,So,CMAR,Mariemont,Cincinnati,OH,"39.144829, -84.365077",47.30,swdistrict25,yes,
13,Nathan Reigle,Sr,GEN,Geneva,Geneva,OH,"41.800428, -80.928698",47.31,nedistrict25,,
14,Luke Mignery,Jr,HRO,Ross,Hamilton,OH,"39.329713, -84.635037",47.39,swdistrict25,,
15,Andy Ward,Sr,YUR,Ursuline,Youngstown,OH,"41.109849, -80.643130",47.85,nedistrict25,,
16,Nolan Schneider,Jr,GRA,Granville,Granville,OH,"40.078761, -82.527668",47.93,central25,,
17,Nathan Warnke,Sr,OHA,Oak Harbor,Oak Harbor,OH,"41.514006, -83.156594",47.98,nwdistrict25,yes,
18,Alex Pesek,Sr,HVUS,University School,Hunting Valley,OH,"41.485518, -81.427641",47.99,nedistrict25,,nhs
19,Toby Rogers,Jr,CHA,Chardon,Chardon,OH,"41.591271, -81.200412",48.15,nedistrict25,,
20,Ben Craig,Sr,ALL,Alliance,Alliance,OH,"40.911356, -81.111221",48.22,nedistrict25,,
21,Oden Bell,Sr,LEX,Lexington,Lexington,OH,"40.672877, -82.586867",48.23,nwdistrict25,,
22,Tyler Mohler,Jr,NLV,Licking Valley,Newark,OH,"40.080593, -82.287639",48.59,central25,,
23,Logan Bernat,Sr,ONT,Ontario,Ontario,OH,"40.764612, -82.647690",48.96,nwdistrict25,,
24,Miles Baker,Jr,GRA,Granville,Granville,OH,"40.078761, -82.527668",49.09,central25,,
25,Max Amato,Jr,PPO,Orange,Pepper Pike,OH,"41.458036, -81.454526",49.13,nedistrict25,,
26,Michael Lattanzio,Jr,YUR,Ursuline,Youngstown,OH,"41.109849, -80.643130",49.14,nedistrict25,,
27,Pete Delida,Jr,WHO,Howland,Warren,OH,"41.239850, -80.745293",49.16,nedistrict25,,
28,Noah Fent,So,CWYO,Wyoming,Cincinnati,OH,"39.233295, -84.470133",49.24,swdistrict25,,
29,Sam Houg,Sr,VWE,Van Wert,Van Wert,OH,"40.848872, -84.604743",49.27,nwdistrict25,,
30,Carson Miller,Sr,CAMA,Margaretta,Castalia,OH,"41.399284, -82.801295",49.27,nwdistrict25,,
31,Jake Calvert,So,CWYO,Wyoming,Cincinnati,OH,"39.233295, -84.470133",49.30,swdistrict25,,
32,Owen Walter,So,ONT,Ontario,Ontario,OH,"40.764612, -82.647690",49.33,nwdistrict25,,
33,Malachi Reeder,So,WAU,Wauseon,Wauseon,OH,"41.553403, -84.127931",49.43,nwdistrict25,,
34,Timmy Pfirrman,So,HRO,Ross,Hamilton,OH,"39.329713, -84.635037",49.45,swdistrict25,,
35,Ian Vandervort,Sr,PSE,Poland Seminary,Poland,OH,"41.004101, -80.591280",49.46,nedistrict25,,
36,Evan Ruhe,Sr,ONT,Ontario,Ontario,OH,"40.764612, -82.647690",49.50,nwdistrict25,,
37,Kaleb Kleinschmit,So,SMM,St. Marys Memorial,St. Marys,OH,"40.558323, -84.374242",49.52,nwdistrict25,,
38,Oliver Brown,Jr,BVB,Bay,Bay Village,OH,"41.486992, -81.943391",49.58,nedistrict25,,
39,Robbie Gamble,Sr,VWE,Van Wert,Van Wert,OH,"40.848872, -84.604743",49.59,nwdistrict25,,
40,AJ Iskra,So,HVUS,University School,Hunting Valley,OH,"41.485518, -81.427641",49.80,nedistrict25,,nhs
41,Noah Publicover,Jr,CFA,Chagrin Falls,Chagrin Falls,OH,"41.426720, -81.379278",49.81,nedistrict25,,
42,Carter Schlessman,Sr,HUR,Huron,Huron,OH,"41.397835, -82.564695",49.84,nwdistrict25,,
43,Shrey Bhavaraju,Sr,HVUS,University School,Hunting Valley,OH,"41.485518, -81.427641",49.90,nedistrict25,,nhs
44,Trei Durstine,Sr,SMI,Smithville,Smithville,OH,"40.868792, -81.857939",49.91,nedistrict25,,
45,William Spera,Sr,CWYO,Wyoming,Cincinnati,OH,"39.233295, -84.470133",49.95,swdistrict25,,
46,Wyatt Siefke,Jr,PTCL,Port Clinton,Port Clinton,OH,"41.503497, -82.937835",50.13,nwdistrict25,,
47,Cooper Sage,Fr,LOU,Loudonville,Loudonville,OH,"40.638774, -82.243050",50.18,nedistrict25,,
48,Richard Guo,Sr,TOH,Ottawa Hills,Ottawa Hills,OH,"41.669832, -83.631424",50.34,nwdistrict25,,
49,Will Gorentz,So,CWYO,Wyoming,Cincinnati,OH,"39.233295, -84.470133",50.39,swdistrict25,,
50,Jonah Bowling,Fr,CHCA,Cincinnati Hills Christian,Cincinnati,OH,"39.276971, -84.337058",50.39,swdistrict25,,Academy
