rk,nm,gr,sc,sh,ct,st,ll,ti,mt,auto,shx
1,Hudson Williams,Sr,POL,Olentangy Liberty,Powell,OH,"40.197868, -83.098903",43.79,central23,yes,
2,Dean Sherrer,Sr,DJER,Dublin Jerome,Dublin,OH,"40.133757, -83.177420",44.97,central23,yes,
3,Max Plumley,Sr,MAS,Mason,Mason,OH,"39.351367, -84.306013",45.24,swdistrict23,yes,
4,Tuckor Lambert,Sr,LCOR,Olentangy Orange,Lewis Center,OH,"40.171851, -82.978987",45.85,central23,yes,
5,Connor Florence,Sr,WTW,Thomas Worthington,Worthington,OH,"40.090509, -83.025051",46.06,central23,,
6,Nicky Leonard,Sr,DJER,Dublin Jerome,Dublin,OH,"40.133757, -83.177420",46.13,central23,,
7,Luke Sullivan,Sr,BVC,Beavercreek,Beavercreek,OH,"39.720416, -84.033778",46.21,swdistrict23,yes,
8,Joshua Toothman,Jr,CLSI,St. Ignatius,Cleveland,OH,"41.482987, -81.706840",46.25,nwdistrict23,yes,
9,Luca Eckert,Sr,CSTX,St. Xavier,Cincinnati,OH,"39.208760, -84.504478",46.31,swdistrict23,yes,
10,Cameron Craft,Jr,CIWH,Walnut Hills,Cincinnati,OH,"39.140488, -84.480216",46.32,swdistrict23,,
11,Gabe Miller,Jr,UPA,Upper Arlington,Upper Arlington,OH,"40.015311, -83.054726",46.82,central23,,
12,George Libecco,So,SOL,Solon,Solon,OH,"41.377670, -81.441060",46.83,nedistrict23,yes,
13,Zach Barnes,Sr,WTW,Thomas Worthington,Worthington,OH,"40.090509, -83.025051",47.01,central23,,
14,Tyler Williams,Jr,CLSI,St. Ignatius,Cleveland,OH,"41.482987, -81.706840",47.05,nwdistrict23,yes,
15,Chase Dillon,Sr,CSTX,St. Xavier,Cincinnati,OH,"39.208760, -84.504478",47.22,swdistrict23,,
16,Adam Wade,Sr,CSTX,St. Xavier,Cincinnati,OH,"39.208760, -84.504478",47.31,swdistrict23,,
17,Jared Rabadam,Jr,UPA,Upper Arlington,Upper Arlington,OH,"40.015311, -83.054726",47.32,central23,,
18,Roman Sawicki,Sr,HUD,Hudson,Hudson,OH,"41.256797, -81.413904",47.38,nedistrict23,yes,
19,Britton Pianki,Sr,CEN,Centerville,Centerville,OH,"39.626987, -84.148198",47.39,swdistrict23,,
20,Brad King,Fr,COSC,St. Charles,Columbus,OH,"39.969651, -82.947449",47.42,central23,,Preparatory School
21,Camden Doerrer,Jr,GGR,Green,Uniontown,OH,"40.957684, -81.473300",47.44,nedistrict23,yes,
22,Aiden Gaier,Sr,POL,Olentangy Liberty,Powell,OH,"40.197868, -83.098903",47.56,central23,,
23,Andrei Dordea,Jr,WOO,Wooster,Wooster,OH,"40.837444, -81.946493",47.56,nedistrict23,,
24,Blake Lachey,So,NAL,New Albany,New Albany,OH,"40.084160, -82.815574",47.58,central23,,
25,Daniel Ham,Jr,MJA,Jackson,Massillon,OH,"40.859154, -81.491430",47.60,nedistrict23,,
26,Justin Yao,Jr,UPA,Upper Arlington,Upper Arlington,OH,"40.015311, -83.054726",47.62,central23,,
27,Ryan Corson,Jr,CIL,La Salle,Cincinati,OH,"39.189105, -84.586624",47.74,swdistrict23,,
28,Makana Knettler,Sr,NAL,New Albany,New Albany,OH,"40.084160, -82.815574",47.77,central23,,
29,Noah Asman,Sr,COH,Oak Hills,Cincinnati,OH,"39.146768, -84.648598",47.80,swdistrict23,,
30,Kyle Gleba,Sr,MAY,Mayfield,Mayfield Village,OH,"41.536528, -81.459515",47.87,nedistrict23,,
31,Kaden Elkovitch,Jr,NAL,New Albany,New Albany,OH,"40.084160, -82.815574",47.94,central23,,
32,Joe Miller,Sr,UPA,Upper Arlington,Upper Arlington,OH,"40.015311, -83.054726",47.94,central23,,
33,Nathan Ambler,Sr,WKI,Worthington Kilbourne,Worthington,OH,"40.115217, -83.055895",47.99,central23,,
34,Max Reed,Sr,FAFD,Fairfield,Fairfield,OH,"39.336613, -84.518230",48.06,swdistrict23,,
35,Anthony McIntyre,Jr,CLSI,St. Ignatius,Cleveland,OH,"41.482987, -81.706840",48.07,nwdistrict23,yes,
36,Robert Karulf,Jr,CAMO,Archbishop Moeller,Cincinnati,OH,"39.220253, -84.358455",48.12,swdistrict23,,
37,Liam Bien,So,CSTX,St. Xavier,Cincinnati,OH,"39.208760, -84.504478",48.17,swdistrict23,,
38,Joey Hazelbaker,Sr,MARY,Marysville,Marysville,OH,"40.250365, -83.381003",48.36,central23,,
39,Joe Kupec,Sr,MED,Medina,Medina,OH,"41.144765, -81.850433",48.41,nwdistrict23,,
40,Chris Collins,Sr,MJA,Jackson,Massillon,OH,"40.859154, -81.491430",48.42,nedistrict23,,
41,Eli Riegler,Jr,GLI,Gahanna Lincoln,Gahanna,OH,"40.016451, -82.865533",48.44,central23,,
42,Jack Carmody,Sr,CSYC,Sycamore,Cincinnati,OH,"39.267037, -84.352090",48.52,swdistrict23,,
43,Ethan Mumma,So,PICN,Pickerington North,Pickerington,OH,"39.908903, -82.733425",48.57,central23,,
44,Gibson Painter,Sr,STRG,Strongsville,Strongsville,OH,"41.303367, -81.845993",48.70,nwdistrict23,,
45,Jacob Harms,Sr,CGL,Glenoak,Canton,OH,"40.869041, -81.350629",48.72,nedistrict23,,
46,Stanley Niekamp,Jr,AFI,Firestone,Akron,OH,"41.118939, -81.564683",48.75,nedistrict23,,
47,Jayden Randolph,Sr,DJER,Dublin Jerome,Dublin,OH,"40.133757, -83.177420",48.76,central23,,
48,Riley Sumption,Sr,GGR,Green,Uniontown,OH,"40.957684, -81.473300",48.77,nedistrict23,,
49,Conner Norton,Jr,HRO,Ross,Hamilton,OH,"39.329713, -84.635037",48.77,swdistrict23,,
50,Preston Tussing,Jr,GCI,Grove City,Grove City,OH,"39.869689, -83.072365",48.90,central23,,
51,Kaden Gannon,Sr,DHA,Hayes,Delaware,OH,"40.310505, -83.080234",48.96,central23,,
52,Andrey Pilipchuk,So,PICC,Pickerington Central,Pickerington,OH,"39.876358, -82.755310",49.06,central23,,
53,Almas Dyussemaliyev,Fr,DSC,Dublin Scioto,Dublin,OH,"40.121376, -83.100426",49.11,central23,,
54,Peter Hou,Sr,COSC,St. Charles,Columbus,OH,"39.969651, -82.947449",49.23,central23,,Preparatory School
55,Carter Black,Jr,NCH,Hoover,North Canton,OH,"40.885368, -81.394707",49.33,nedistrict23,,
56,Ruben Szabo,Sr,HUD,Hudson,Hudson,OH,"41.256797, -81.413904",49.43,nedistrict23,,
57,Mason Brady,Sr,AFI,Firestone,Akron,OH,"41.118939, -81.564683",49.45,nedistrict23,,
58,Sean Le,Jr,NAL,New Albany,New Albany,OH,"40.084160, -82.815574",49.49,central23,,
59,Ace Burkhart,So,WCLW,Lakota West,West Chester,OH,"39.330294, -84.431138",49.55,swdistrict23,,
60,John Short,So,SPR,Springboro,Springboro,OH,"39.532708, -84.240096",49.57,swdistrict23,,
61,Oliver Madison,Sr,CIWH,Walnut Hills,Cincinnati,OH,"39.140488, -84.480216",49.58,swdistrict23,,
62,Braden Fuller,Fr,LTLE,Lakota East,Liberty Township,OH,"39.379273, -84.371020",49.58,swdistrict23,,
